2728
(
(0.000000 ( 0.000000 0.000000 0.000000 ))
(0.011000 ( 0.044601 0.000000 0.000000 ))
(0.022000 ( 0.089161 0.000000 0.000000 ))
(0.033000 ( 0.133638 0.000000 0.000000 ))
(0.044000 ( 0.177991 0.000000 0.000000 ))
(0.055000 ( 0.222180 0.000000 0.000000 ))
(0.066000 ( 0.266164 0.000000 0.000000 ))
(0.077000 ( 0.309902 0.000000 0.000000 ))
(0.088000 ( 0.353354 0.000000 0.000000 ))
(0.099000 ( 0.396480 0.000000 0.000000 ))
(0.110000 ( 0.439240 0.000000 0.000000 ))
(0.121000 ( 0.481596 0.000000 0.000000 ))
(0.132000 ( 0.523509 0.000000 0.000000 ))
(0.143000 ( 0.564941 0.000000 0.000000 ))
(0.154000 ( 0.605855 0.000000 0.000000 ))
(0.165000 ( 0.646212 0.000000 0.000000 ))
(0.176000 ( 0.685979 0.000000 0.000000 ))
(0.187000 ( 0.725118 0.000000 0.000000 ))
(0.198000 ( 0.763595 0.000000 0.000000 ))
(0.209000 ( 0.801376 0.000000 0.000000 ))
(0.220000 ( 0.838429 0.000000 0.000000 ))
(0.231000 ( 0.874720 0.000000 0.000000 ))
(0.242000 ( 0.910219 0.000000 0.000000 ))
(0.253000 ( 0.944895 0.000000 0.000000 ))
(0.264000 ( 0.978719 0.000000 0.000000 ))
(0.275000 ( 1.011662 0.000000 0.000000 ))
(0.286000 ( 1.043697 0.000000 0.000000 ))
(0.297000 ( 1.074798 0.000000 0.000000 ))
(0.308000 ( 1.104940 0.000000 0.000000 ))
(0.319000 ( 1.134098 0.000000 0.000000 ))
(0.330000 ( 1.162250 0.000000 0.000000 ))
(0.341000 ( 1.189374 0.000000 0.000000 ))
(0.352000 ( 1.215449 0.000000 0.000000 ))
(0.363000 ( 1.240458 0.000000 0.000000 ))
(0.374000 ( 1.264381 0.000000 0.000000 ))
(0.385000 ( 1.287203 0.000000 0.000000 ))
(0.396000 ( 1.308907 0.000000 0.000000 ))
(0.407000 ( 1.329481 0.000000 0.000000 ))
(0.418000 ( 1.348911 0.000000 0.000000 ))
(0.429000 ( 1.367186 0.000000 0.000000 ))
(0.440000 ( 1.384297 0.000000 0.000000 ))
(0.451000 ( 1.400235 0.000000 0.000000 ))
(0.462000 ( 1.414993 0.000000 0.000000 ))
(0.473000 ( 1.428565 0.000000 0.000000 ))
(0.484000 ( 1.440948 0.000000 0.000000 ))
(0.495000 ( 1.452138 0.000000 0.000000 ))
(0.506000 ( 1.462134 0.000000 0.000000 ))
(0.517000 ( 1.470936 0.000000 0.000000 ))
(0.528000 ( 1.478546 0.000000 0.000000 ))
(0.539000 ( 1.484966 0.000000 0.000000 ))
(0.550000 ( 1.490201 0.000000 0.000000 ))
(0.561000 ( 1.494257 0.000000 0.000000 ))
(0.572000 ( 1.497140 0.000000 0.000000 ))
(0.583000 ( 1.498860 0.000000 0.000000 ))
(0.594000 ( 1.499426 0.000000 0.000000 ))
(0.605000 ( 1.498849 0.000000 0.000000 ))
(0.616000 ( 1.497143 0.000000 0.000000 ))
(0.627000 ( 1.494321 0.000000 0.000000 ))
(0.638000 ( 1.490399 0.000000 0.000000 ))
(0.649000 ( 1.485393 0.000000 0.000000 ))
(0.660000 ( 1.479322 0.000000 0.000000 ))
(0.671000 ( 1.472204 0.000000 0.000000 ))
(0.682000 ( 1.464060 0.000000 0.000000 ))
(0.693000 ( 1.454912 0.000000 0.000000 ))
(0.704000 ( 1.444783 0.000000 0.000000 ))
(0.715000 ( 1.433697 0.000000 0.000000 ))
(0.726000 ( 1.421678 0.000000 0.000000 ))
(0.737000 ( 1.408755 0.000000 0.000000 ))
(0.748000 ( 1.394953 0.000000 0.000000 ))
(0.759000 ( 1.380301 0.000000 0.000000 ))
(0.770000 ( 1.364829 0.000000 0.000000 ))
(0.781000 ( 1.348568 0.000000 0.000000 ))
(0.792000 ( 1.331548 0.000000 0.000000 ))
(0.803000 ( 1.313803 0.000000 0.000000 ))
(0.814000 ( 1.295364 0.000000 0.000000 ))
(0.825000 ( 1.276267 0.000000 0.000000 ))
(0.836000 ( 1.256546 0.000000 0.000000 ))
(0.847000 ( 1.236237 0.000000 0.000000 ))
(0.858000 ( 1.215376 0.000000 0.000000 ))
(0.869000 ( 1.193999 0.000000 0.000000 ))
(0.880000 ( 1.172145 0.000000 0.000000 ))
(0.891000 ( 1.149851 0.000000 0.000000 ))
(0.902000 ( 1.127156 0.000000 0.000000 ))
(0.913000 ( 1.104099 0.000000 0.000000 ))
(0.924000 ( 1.080720 0.000000 0.000000 ))
(0.935000 ( 1.057059 0.000000 0.000000 ))
(0.946000 ( 1.033155 0.000000 0.000000 ))
(0.957000 ( 1.009050 0.000000 0.000000 ))
(0.968000 ( 0.984784 0.000000 0.000000 ))
(0.979000 ( 0.960398 0.000000 0.000000 ))
(0.990000 ( 0.935933 0.000000 0.000000 ))
(1.001000 ( 0.911431 0.000000 0.000000 ))
(1.012000 ( 0.886933 0.000000 0.000000 ))
(1.023000 ( 0.862480 0.000000 0.000000 ))
(1.034000 ( 0.838112 0.000000 0.000000 ))
(1.045000 ( 0.813873 0.000000 0.000000 ))
(1.056000 ( 0.789801 0.000000 0.000000 ))
(1.067000 ( 0.765938 0.000000 0.000000 ))
(1.078000 ( 0.742325 0.000000 0.000000 ))
(1.089000 ( 0.719002 0.000000 0.000000 ))
(1.100000 ( 0.696008 0.000000 0.000000 ))
(1.111000 ( 0.673383 0.000000 0.000000 ))
(1.122000 ( 0.651166 0.000000 0.000000 ))
(1.133000 ( 0.629396 0.000000 0.000000 ))
(1.144000 ( 0.608110 0.000000 0.000000 ))
(1.155000 ( 0.587347 0.000000 0.000000 ))
(1.166000 ( 0.567142 0.000000 0.000000 ))
(1.177000 ( 0.547531 0.000000 0.000000 ))
(1.188000 ( 0.528552 0.000000 0.000000 ))
(1.199000 ( 0.510237 0.000000 0.000000 ))
(1.210000 ( 0.492621 0.000000 0.000000 ))
(1.221000 ( 0.475736 0.000000 0.000000 ))
(1.232000 ( 0.459616 0.000000 0.000000 ))
(1.243000 ( 0.444291 0.000000 0.000000 ))
(1.254000 ( 0.429792 0.000000 0.000000 ))
(1.265000 ( 0.416148 0.000000 0.000000 ))
(1.276000 ( 0.403387 0.000000 0.000000 ))
(1.287000 ( 0.391536 0.000000 0.000000 ))
(1.298000 ( 0.380622 0.000000 0.000000 ))
(1.309000 ( 0.370669 0.000000 0.000000 ))
(1.320000 ( 0.361702 0.000000 0.000000 ))
(1.331000 ( 0.353743 0.000000 0.000000 ))
(1.342000 ( 0.346814 0.000000 0.000000 ))
(1.353000 ( 0.340935 0.000000 0.000000 ))
(1.364000 ( 0.336125 0.000000 0.000000 ))
(1.375000 ( 0.332402 0.000000 0.000000 ))
(1.386000 ( 0.329782 0.000000 0.000000 ))
(1.397000 ( 0.328280 0.000000 0.000000 ))
(1.408000 ( 0.327910 0.000000 0.000000 ))
(1.419000 ( 0.328685 0.000000 0.000000 ))
