1455
(
(0.000000 ( 0.000000 0.000000 0.000000 ))
(0.011000 ( 0.034551 0.000000 0.000000 ))
(0.022000 ( 0.069060 0.000000 0.000000 ))
(0.033000 ( 0.103487 0.000000 0.000000 ))
(0.044000 ( 0.137790 0.000000 0.000000 ))
(0.055000 ( 0.171929 0.000000 0.000000 ))
(0.066000 ( 0.205863 0.000000 0.000000 ))
(0.077000 ( 0.239550 0.000000 0.000000 ))
(0.088000 ( 0.272952 0.000000 0.000000 ))
(0.099000 ( 0.306028 0.000000 0.000000 ))
(0.110000 ( 0.338738 0.000000 0.000000 ))
(0.121000 ( 0.371044 0.000000 0.000000 ))
(0.132000 ( 0.402906 0.000000 0.000000 ))
(0.143000 ( 0.434288 0.000000 0.000000 ))
(0.154000 ( 0.465151 0.000000 0.000000 ))
(0.165000 ( 0.495459 0.000000 0.000000 ))
(0.176000 ( 0.525175 0.000000 0.000000 ))
(0.187000 ( 0.554263 0.000000 0.000000 ))
(0.198000 ( 0.582690 0.000000 0.000000 ))
(0.209000 ( 0.610422 0.000000 0.000000 ))
(0.220000 ( 0.637424 0.000000 0.000000 ))
(0.231000 ( 0.663665 0.000000 0.000000 ))
(0.242000 ( 0.689114 0.000000 0.000000 ))
(0.253000 ( 0.713740 0.000000 0.000000 ))
(0.264000 ( 0.737513 0.000000 0.000000 ))
(0.275000 ( 0.760406 0.000000 0.000000 ))
(0.286000 ( 0.782391 0.000000 0.000000 ))
(0.297000 ( 0.803441 0.000000 0.000000 ))
(0.308000 ( 0.823533 0.000000 0.000000 ))
(0.319000 ( 0.842640 0.000000 0.000000 ))
(0.330000 ( 0.860742 0.000000 0.000000 ))
(0.341000 ( 0.877816 0.000000 0.000000 ))
(0.352000 ( 0.893841 0.000000 0.000000 ))
(0.363000 ( 0.908800 0.000000 0.000000 ))
(0.374000 ( 0.922673 0.000000 0.000000 ))
(0.385000 ( 0.935444 0.000000 0.000000 ))
(0.396000 ( 0.947098 0.000000 0.000000 ))
(0.407000 ( 0.957622 0.000000 0.000000 ))
(0.418000 ( 0.967001 0.000000 0.000000 ))
(0.429000 ( 0.975227 0.000000 0.000000 ))
(0.440000 ( 0.982287 0.000000 0.000000 ))
(0.451000 ( 0.988175 0.000000 0.000000 ))
(0.462000 ( 0.992883 0.000000 0.000000 ))
(0.473000 ( 0.996405 0.000000 0.000000 ))
(0.484000 ( 0.998737 0.000000 0.000000 ))
(0.495000 ( 0.999877 0.000000 0.000000 ))
(0.506000 ( 0.999822 0.000000 0.000000 ))
(0.517000 ( 0.998574 0.000000 0.000000 ))
(0.528000 ( 0.996134 0.000000 0.000000 ))
(0.539000 ( 0.992504 0.000000 0.000000 ))
(0.550000 ( 0.987688 0.000000 0.000000 ))
(0.561000 ( 0.981694 0.000000 0.000000 ))
(0.572000 ( 0.974527 0.000000 0.000000 ))
(0.583000 ( 0.966196 0.000000 0.000000 ))
(0.594000 ( 0.956712 0.000000 0.000000 ))
(0.605000 ( 0.946085 0.000000 0.000000 ))
(0.616000 ( 0.934329 0.000000 0.000000 ))
(0.627000 ( 0.921457 0.000000 0.000000 ))
(0.638000 ( 0.907484 0.000000 0.000000 ))
(0.649000 ( 0.892428 0.000000 0.000000 ))
(0.660000 ( 0.876307 0.000000 0.000000 ))
(0.671000 ( 0.859139 0.000000 0.000000 ))
(0.682000 ( 0.840945 0.000000 0.000000 ))
(0.693000 ( 0.821746 0.000000 0.000000 ))
(0.704000 ( 0.801567 0.000000 0.000000 ))
(0.715000 ( 0.780430 0.000000 0.000000 ))
(0.726000 ( 0.758362 0.000000 0.000000 ))
(0.737000 ( 0.735388 0.000000 0.000000 ))
(0.748000 ( 0.711536 0.000000 0.000000 ))
(0.759000 ( 0.686834 0.000000 0.000000 ))
(0.770000 ( 0.661312 0.000000 0.000000 ))
(0.781000 ( 0.635000 0.000000 0.000000 ))
(0.792000 ( 0.607930 0.000000 0.000000 ))
(0.803000 ( 0.580134 0.000000 0.000000 ))
(0.814000 ( 0.551646 0.000000 0.000000 ))
(0.825000 ( 0.522499 0.000000 0.000000 ))
(0.836000 ( 0.492727 0.000000 0.000000 ))
(0.847000 ( 0.462368 0.000000 0.000000 ))
(0.858000 ( 0.431456 0.000000 0.000000 ))
(0.869000 ( 0.400029 0.000000 0.000000 ))
(0.880000 ( 0.368125 0.000000 0.000000 ))
(0.891000 ( 0.335780 0.000000 0.000000 ))
(0.902000 ( 0.303035 0.000000 0.000000 ))
(0.913000 ( 0.269928 0.000000 0.000000 ))
(0.924000 ( 0.236499 0.000000 0.000000 ))
(0.935000 ( 0.202787 0.000000 0.000000 ))
(0.946000 ( 0.168833 0.000000 0.000000 ))
(0.957000 ( 0.134678 0.000000 0.000000 ))
(0.968000 ( 0.100362 0.000000 0.000000 ))
(0.979000 ( 0.065926 0.000000 0.000000 ))
(0.990000 ( 0.031411 0.000000 0.000000 ))
(1.001000 ( -0.003142 0.000000 0.000000 ))
(1.012000 ( -0.037690 0.000000 0.000000 ))
(1.023000 ( -0.072194 0.000000 0.000000 ))
(1.034000 ( -0.106611 0.000000 0.000000 ))
(1.045000 ( -0.140901 0.000000 0.000000 ))
(1.056000 ( -0.175023 0.000000 0.000000 ))
(1.067000 ( -0.208936 0.000000 0.000000 ))
(1.078000 ( -0.242599 0.000000 0.000000 ))
(1.089000 ( -0.275973 0.000000 0.000000 ))
(1.100000 ( -0.309017 0.000000 0.000000 ))
(1.111000 ( -0.341692 0.000000 0.000000 ))
(1.122000 ( -0.373959 0.000000 0.000000 ))
(1.133000 ( -0.405780 0.000000 0.000000 ))
(1.144000 ( -0.437116 0.000000 0.000000 ))
(1.155000 ( -0.467930 0.000000 0.000000 ))
(1.166000 ( -0.498185 0.000000 0.000000 ))
(1.177000 ( -0.527846 0.000000 0.000000 ))
(1.188000 ( -0.556876 0.000000 0.000000 ))
(1.199000 ( -0.585241 0.000000 0.000000 ))
(1.210000 ( -0.612907 0.000000 0.000000 ))
(1.221000 ( -0.639841 0.000000 0.000000 ))
(1.232000 ( -0.666012 0.000000 0.000000 ))
